Item No,Order ID,Part Number,Part Description,Supplier Name,Plant,Order Amount,Date
473,20200619A096,2524290,160,XCL,Metal,160,19/06/2020
474,20200602A132,2696674,400,XCL,Metal,400,02/06/2020
474,20200604A143,2696674,400,XCL,Metal,400,04/06/2020
474,20200605A141,2696674,200,XCL,Metal,200,05/06/2020
474,20200608A188,2696674,400,XCL,Metal,400,08/06/2020
474,20200609A147,2696674,200,XCL,Metal,200,09/06/2020
474,20200610A161,2696674,200,XCL,Metal,200,10/06/2020
474,20200611A086,2696674,200,XCL,Metal,200,11/06/2020
474,20200612A102,2696674,400,XCL,Metal,400,12/06/2020
474,20200615A190,2696674,400,XCL,Metal,400,15/06/2020
474,20200616A118,2696674,200,XCL,Metal,200,16/06/2020
474,20200617A146,2696674,400,XCL,Metal,400,17/06/2020
474,20200618A101,2696674,400,XCL,Metal,400,18/06/2020
474,20200619A097,2696674,400,XCL,Metal,400,19/06/2020
475,20200604A144,2522745,160,XCL,Metal,160,04/06/2020
475,20200605A142,2522745,160,XCL,Metal,160,05/06/2020
475,20200608A189,2522745,160,XCL,Metal,160,08/06/2020
475,20200609A148,2522745,160,XCL,Metal,160,09/06/2020
475,20200610A162,2522745,160,XCL,Metal,160,10/06/2020
475,20200611A087,2522745,160,XCL,Metal,160,11/06/2020
475,20200612A103,2522745,160,XCL,Metal,160,12/06/2020
475,20200615A191,2522745,160,XCL,Metal,160,15/06/2020
475,20200616A119,2522745,160,XCL,Metal,160,16/06/2020
475,20200617A147,2522745,240,XCL,Metal,240,17/06/2020
475,20200618A102,2522745,320,XCL,Metal,320,18/06/2020
475,20200619A098,2522745,240,XCL,Metal,240,19/06/2020
476,20200604A145,2675413,100,XCL,Metal,100,04/06/2020
476,20200605A143,2675413,100,XCL,Metal,100,05/06/2020
476,20200608A190,2675413,100,XCL,Metal,100,08/06/2020
476,20200609A149,2675413,100,XCL,Metal,100,09/06/2020
476,20200611A088,2675413,100,XCL,Metal,100,11/06/2020
476,20200612A104,2675413,100,XCL,Metal,100,12/06/2020
476,20200615A192,2675413,100,XCL,Metal,100,15/06/2020
476,20200616A120,2675413,100,XCL,Metal,100,16/06/2020
476,20200617A148,2675413,100,XCL,Metal,100,17/06/2020
476,20200618A103,2675413,100,XCL,Metal,100,18/06/2020
476,20200619A099,2675413,100,XCL,Metal,100,19/06/2020
477,20200602A133,2753446,400,XCL,Metal,400,02/06/2020
477,20200604A146,2753446,400,XCL,Metal,400,04/06/2020
477,20200605A144,2753446,200,XCL,Metal,200,05/06/2020
477,20200608A191,2753446,200,XCL,Metal,200,08/06/2020
477,20200609A150,2753446,200,XCL,Metal,200,09/06/2020
477,20200610A163,2753446,200,XCL,Metal,200,10/06/2020
477,20200611A089,2753446,200,XCL,Metal,200,11/06/2020
477,20200612A105,2753446,400,XCL,Metal,400,12/06/2020
477,20200615A193,2753446,400,XCL,Metal,400,15/06/2020
477,20200616A121,2753446,200,XCL,Metal,200,16/06/2020
477,20200617A149,2753446,400,XCL,Metal,400,17/06/2020
477,20200618A104,2753446,400,XCL,Metal,400,18/06/2020
477,20200619A100,2753446,400,XCL,Metal,400,19/06/2020
478,20200604A147,2590063,200,XCL,Metal,200,04/06/2020
478,20200605A145,2590063,200,XCL,Metal,200,05/06/2020
478,20200608A192,2590063,100,XCL,Metal,100,08/06/2020
478,20200610A164,2590063,100,XCL,Metal,100,10/06/2020
478,20200611A090,2590063,100,XCL,Metal,100,11/06/2020
478,20200612A106,2590063,200,XCL,Metal,200,12/06/2020
478,20200617A150,2590063,200,XCL,Metal,200,17/06/2020
478,20200618A105,2590063,200,XCL,Metal,200,18/06/2020
479,20200604A148,3296989,50,XCL,Metal,50,04/06/2020
479,20200605A146,3296989,50,XCL,Metal,50,05/06/2020
479,20200609A151,3296989,50,XCL,Metal,50,09/06/2020
479,20200610A165,3296989,50,XCL,Metal,50,10/06/2020
479,20200617A151,3296989,50,XCL,Metal,50,17/06/2020
479,20200618A106,3296989,50,XCL,Metal,50,18/06/2020
479,20200619A101,3296989,50,XCL,Metal,50,19/06/2020
480,20200602A134,3296993,30,XCL,Metal,30,02/06/2020
480,20200604A149,3296993,40,XCL,Metal,40,04/06/2020
480,20200605A147,3296993,50,XCL,Metal,50,05/06/2020
480,20200609A152,3296993,50,XCL,Metal,50,09/06/2020
480,20200610A166,3296993,50,XCL,Metal,50,10/06/2020
480,20200617A152,3296993,50,XCL,Metal,50,17/06/2020
480,20200618A107,3296993,50,XCL,Metal,50,18/06/2020
480,20200619A102,3296993,50,XCL,Metal,50,19/06/2020
481,20200604A150,3296990,200,XCL,Metal,200,04/06/2020
481,20200605A148,3296990,200,XCL,Metal,200,05/06/2020
481,20200608A193,3296990,200,XCL,Metal,200,08/06/2020
481,20200609A153,3296990,120,XCL,Metal,120,09/06/2020
481,20200610A167,3296990,45,XCL,Metal,45,10/06/2020
481,20200617A153,3296990,50,XCL,Metal,50,17/06/2020
481,20200618A108,3296990,50,XCL,Metal,50,18/06/2020
481,20200619A103,3296990,50,XCL,Metal,50,19/06/2020
482,20200602A135,3296987,100,XCL,Metal,100,02/06/2020
482,20200604A151,3296987,200,XCL,Metal,200,04/06/2020
482,20200605A149,3296987,200,XCL,Metal,200,05/06/2020
482,20200608A194,3296987,200,XCL,Metal,200,08/06/2020
482,20200609A154,3296987,120,XCL,Metal,120,09/06/2020
482,20200610A168,3296987,45,XCL,Metal,45,10/06/2020
482,20200617A154,3296987,50,XCL,Metal,50,17/06/2020
482,20200618A109,3296987,50,XCL,Metal,50,18/06/2020
482,20200619A104,3296987,50,XCL,Metal,50,19/06/2020
483,20200601A051,AG141379-C-TH,200,XCL,Metal,200,01/06/2020
483,20200602A136,AG141379-C-TH,200,XCL,Metal,200,02/06/2020
483,20200604A152,AG141379-C-TH,200,XCL,Metal,200,04/06/2020
483,20200608A195,AG141379-C-TH,100,XCL,Metal,100,08/06/2020
483,20200609A155,AG141379-C-TH,200,XCL,Metal,200,09/06/2020
483,20200610A169,AG141379-C-TH,200,XCL,Metal,200,10/06/2020
483,20200611A091,AG141379-C-TH,100,XCL,Metal,100,11/06/2020
484,20200601A052,AG141380-C-TH,200,XCL,Metal,200,01/06/2020
484,20200602A137,AG141380-C-TH,200,XCL,Metal,200,02/06/2020
484,20200604A153,AG141380-C-TH,200,XCL,Metal,200,04/06/2020
484,20200608A196,AG141380-C-TH,100,XCL,Metal,100,08/06/2020
484,20200609A156,AG141380-C-TH,100,XCL,Metal,100,09/06/2020
484,20200610A170,AG141380-C-TH,200,XCL,Metal,200,10/06/2020
484,20200611A092,AG141380-C-TH,100,XCL,Metal,100,11/06/2020
485,20200601A053,AG141386-B-TH,80,XCL,Metal,80,01/06/2020
485,20200604A154,AG141386-B-TH,80,XCL,Metal,80,04/06/2020
485,20200612A107,AG141386-B-TH,60,XCL,Metal,60,12/06/2020
485,20200615A194,AG141386-B-TH,60,XCL,Metal,60,15/06/2020
486,20200601A054,AG141387-B-TH,90,XCL,Metal,90,01/06/2020
486,20200604A155,AG141387-B-TH,90,XCL,Metal,90,04/06/2020
486,20200612A108,AG141387-B-TH,60,XCL,Metal,60,12/06/2020
486,20200615A195,AG141387-B-TH,60,XCL,Metal,60,15/06/2020
487,20200601A055,AG141388-B-TH,120,XCL,Metal,120,01/06/2020
487,20200604A156,AG141388-B-TH,120,XCL,Metal,120,04/06/2020
487,20200612A109,AG141388-B-TH,60,XCL,Metal,60,12/06/2020
487,20200615A196,AG141388-B-TH,60,XCL,Metal,60,15/06/2020
488,20200601A056,AG141389-B-TH,120,XCL,Metal,120,01/06/2020
488,20200604A157,AG141389-B-TH,120,XCL,Metal,120,04/06/2020
488,20200612A110,AG141389-B-TH,60,XCL,Metal,60,12/06/2020
488,20200615A197,AG141389-B-TH,60,XCL,Metal,60,15/06/2020
489,20200601A057,AG150200-C-TH,150,XCL,Metal,150,01/06/2020
489,20200602A138,AG150200-C-TH,270,XCL,Metal,270,02/06/2020
489,20200604A158,AG150200-C-TH,270,XCL,Metal,270,04/06/2020
489,20200609A157,AG150200-C-TH,150,XCL,Metal,150,09/06/2020
489,20200610A171,AG150200-C-TH,150,XCL,Metal,150,10/06/2020
489,20200612A111,AG150200-C-TH,180,XCL,Metal,180,12/06/2020
489,20200615A198,AG150200-C-TH,180,XCL,Metal,180,15/06/2020
489,20200616A122,AG150200-C-TH,180,XCL,Metal,180,16/06/2020
489,20200617A155,AG150200-C-TH,150,XCL,Metal,150,17/06/2020
490,20200601A058,AG150201-C-TH,150,XCL,Metal,150,01/06/2020
490,20200602A139,AG150201-C-TH,270,XCL,Metal,270,02/06/2020
490,20200604A159,AG150201-C-TH,270,XCL,Metal,270,04/06/2020
490,20200609A158,AG150201-C-TH,150,XCL,Metal,150,09/06/2020
490,20200610A172,AG150201-C-TH,150,XCL,Metal,150,10/06/2020
490,20200612A112,AG150201-C-TH,90,XCL,Metal,90,12/06/2020
490,20200615A199,AG150201-C-TH,180,XCL,Metal,180,15/06/2020
490,20200616A123,AG150201-C-TH,180,XCL,Metal,180,16/06/2020
490,20200617A156,AG150201-C-TH,150,XCL,Metal,150,17/06/2020
491,20200601A059,AG150302-A-TH,200,XCL,Metal,200,01/06/2020
491,20200602A140,AG150302-A-TH,140,XCL,Metal,140,02/06/2020
491,20200604A160,AG150302-A-TH,200,XCL,Metal,200,04/06/2020
491,20200608A197,AG150302-A-TH,200,XCL,Metal,200,08/06/2020
491,20200609A159,AG150302-A-TH,160,XCL,Metal,160,09/06/2020
491,20200610A173,AG150302-A-TH,160,XCL,Metal,160,10/06/2020
491,20200611A093,AG150302-A-TH,160,XCL,Metal,160,11/06/2020
491,20200615A200,AG150302-A-TH,100,XCL,Metal,100,15/06/2020
492,20200609A160,AG150499-A-TH,500,XCL,Metal,500,09/06/2020
492,20200615A201,AG150499-A-TH,500,XCL,Metal,500,15/06/2020
493,20200608A198,AG151344-B-TH,40,XCL,Metal,40,08/06/2020
493,20200609A161,AG151344-B-TH,80,XCL,Metal,80,09/06/2020
493,20200610A174,AG151344-B-TH,40,XCL,Metal,40,10/06/2020
493,20200611A094,AG151344-B-TH,40,XCL,Metal,40,11/06/2020
493,20200612A113,AG151344-B-TH,80,XCL,Metal,80,12/06/2020
493,20200615A202,AG151344-B-TH,80,XCL,Metal,80,15/06/2020
493,20200616A124,AG151344-B-TH,80,XCL,Metal,80,16/06/2020
493,20200617A157,AG151344-B-TH,80,XCL,Metal,80,17/06/2020
494,20200602A141,AG151829-A-TH,80,XCL,Metal,80,02/06/2020
494,20200608A199,AG151829-A-TH,80,XCL,Metal,80,08/06/2020
494,20200609A162,AG151829-A-TH,80,XCL,Metal,80,09/06/2020
494,20200610A175,AG151829-A-TH,80,XCL,Metal,80,10/06/2020
494,20200611A095,AG151829-A-TH,40,XCL,Metal,40,11/06/2020
494,20200612A114,AG151829-A-TH,80,XCL,Metal,80,12/06/2020
494,20200615A203,AG151829-A-TH,80,XCL,Metal,80,15/06/2020
494,20200616A125,AG151829-A-TH,80,XCL,Metal,80,16/06/2020
494,20200617A158,AG151829-A-TH,80,XCL,Metal,80,17/06/2020
495,20200602A142,AG154409-A-TH,80,XCL,Metal,80,02/06/2020
495,20200608A200,AG154409-A-TH,80,XCL,Metal,80,08/06/2020
495,20200609A163,AG154409-A-TH,80,XCL,Metal,80,09/06/2020
495,20200610A176,AG154409-A-TH,60,XCL,Metal,60,10/06/2020
495,20200612A115,AG154409-A-TH,80,XCL,Metal,80,12/06/2020
495,20200615A204,AG154409-A-TH,80,XCL,Metal,80,15/06/2020
495,20200616A126,AG154409-A-TH,80,XCL,Metal,80,16/06/2020
495,20200617A159,AG154409-A-TH,80,XCL,Metal,80,17/06/2020
496,20200602A143,AG154410-A-TH,80,XCL,Metal,80,02/06/2020
496,20200608A201,AG154410-A-TH,80,XCL,Metal,80,08/06/2020
496,20200609A164,AG154410-A-TH,80,XCL,Metal,80,09/06/2020
496,20200610A177,AG154410-A-TH,60,XCL,Metal,60,10/06/2020
496,20200612A116,AG154410-A-TH,80,XCL,Metal,80,12/06/2020
496,20200615A205,AG154410-A-TH,80,XCL,Metal,80,15/06/2020
496,20200616A127,AG154410-A-TH,80,XCL,Metal,80,16/06/2020
496,20200617A160,AG154410-A-TH,80,XCL,Metal,80,17/06/2020
497,20200602A144,AG154411-A-TH,80,XCL,Metal,80,02/06/2020
497,20200608A202,AG154411-A-TH,120,XCL,Metal,120,08/06/2020
497,20200609A165,AG154411-A-TH,80,XCL,Metal,80,09/06/2020
497,20200610A178,AG154411-A-TH,60,XCL,Metal,60,10/06/2020
497,20200612A117,AG154411-A-TH,80,XCL,Metal,80,12/06/2020
497,20200615A206,AG154411-A-TH,80,XCL,Metal,80,15/06/2020
497,20200616A128,AG154411-A-TH,80,XCL,Metal,80,16/06/2020
497,20200617A161,AG154411-A-TH,80,XCL,Metal,80,17/06/2020
498,20200608A203,AG154416-A-TH,200,XCL,Metal,200,08/06/2020
498,20200612A118,AG154416-A-TH,200,XCL,Metal,200,12/06/2020
499,20200615A207,AG154543-B,1000,XCL,Metal,1000,15/06/2020
500,20200601A060,EB3A-96605A38-A-TH,100,XCL,Metal,100,01/06/2020
500,20200602A145,EB3A-96605A38-A-TH,100,XCL,Metal,100,02/06/2020
500,20200604A161,EB3A-96605A38-A-TH,140,XCL,Metal,140,04/06/2020
500,20200609A166,EB3A-96605A38-A-TH,80,XCL,Metal,80,09/06/2020
500,20200610A179,EB3A-96605A38-A-TH,80,XCL,Metal,80,10/06/2020
500,20200612A119,EB3A-96605A38-A-TH,100,XCL,Metal,100,12/06/2020
500,20200615A208,EB3A-96605A38-A-TH,80,XCL,Metal,80,15/06/2020
500,20200616A129,EB3A-96605A38-A-TH,80,XCL,Metal,80,16/06/2020
500,20200617A162,EB3A-96605A38-A-TH,80,XCL,Metal,80,17/06/2020
501,20200601A061,EB3A-96605A39-A-TH,100,XCL,Metal,100,01/06/2020
501,20200602A146,EB3A-96605A39-A-TH,140,XCL,Metal,140,02/06/2020
501,20200604A162,EB3A-96605A39-A-TH,140,XCL,Metal,140,04/06/2020
501,20200609A167,EB3A-96605A39-A-TH,80,XCL,Metal,80,09/06/2020
501,20200610A180,EB3A-96605A39-A-TH,80,XCL,Metal,80,10/06/2020
501,20200612A120,EB3A-96605A39-A-TH,50,XCL,Metal,50,12/06/2020
501,20200615A209,EB3A-96605A39-A-TH,80,XCL,Metal,80,15/06/2020
501,20200616A130,EB3A-96605A39-A-TH,80,XCL,Metal,80,16/06/2020
501,20200617A163,EB3A-96605A39-A-TH,80,XCL,Metal,80,17/06/2020
502,20200601A062,EB3A-96606B08-A-TH,190,XCL,Metal,190,01/06/2020
502,20200608A204,EB3A-96606B08-A-TH,190,XCL,Metal,190,08/06/2020
502,20200609A168,EB3A-96606B08-A-TH,190,XCL,Metal,190,09/06/2020
502,20200615A210,EB3A-96606B08-A-TH,190,XCL,Metal,190,15/06/2020
504,20200601A063,EB3A-96613D79-A-TH,100,XCL,Metal,100,01/06/2020
504,20200608A205,EB3A-96613D79-A-TH,100,XCL,Metal,100,08/06/2020
504,20200609A169,EB3A-96613D79-A-TH,100,XCL,Metal,100,09/06/2020
504,20200610A181,EB3A-96613D79-A-TH,100,XCL,Metal,100,10/06/2020
504,20200612A121,EB3A-96613D79-A-TH,100,XCL,Metal,100,12/06/2020
504,20200615A211,EB3A-96613D79-A-TH,100,XCL,Metal,100,15/06/2020
504,20200616A131,EB3A-96613D79-A-TH,50,XCL,Metal,50,16/06/2020
504,20200617A164,EB3A-96613D79-A-TH,50,XCL,Metal,50,17/06/2020
505,20200601A064,EB3A-96624A35-B-TH,200,XCL,Metal,200,01/06/2020
505,20200609A170,EB3A-96624A35-B-TH,200,XCL,Metal,200,09/06/2020
505,20200610A182,EB3A-96624A35-B-TH,200,XCL,Metal,200,10/06/2020
505,20200612A122,EB3A-96624A35-B-TH,200,XCL,Metal,200,12/06/2020
505,20200615A212,EB3A-96624A35-B-TH,200,XCL,Metal,200,15/06/2020
505,20200617A165,EB3A-96624A35-B-TH,200,XCL,Metal,200,17/06/2020
506,20200601A065,EB3A-96600E76-A-TH,200,XCL,Metal,200,01/06/2020
506,20200602A147,EB3A-96600E76-A-TH,200,XCL,Metal,200,02/06/2020
506,20200604A163,EB3A-96600E76-A-TH,400,XCL,Metal,400,04/06/2020
506,20200609A171,EB3A-96600E76-A-TH,240,XCL,Metal,240,09/06/2020
506,20200610A183,EB3A-96600E76-A-TH,240,XCL,Metal,240,10/06/2020
506,20200612A123,EB3A-96600E76-A-TH,400,XCL,Metal,400,12/06/2020
506,20200615A213,EB3A-96600E76-A-TH,100,XCL,Metal,100,15/06/2020
506,20200616A132,EB3A-96600E76-A-TH,200,XCL,Metal,200,16/06/2020
506,20200617A166,EB3A-96600E76-A-TH,200,XCL,Metal,200,17/06/2020
507,20200617A167,AG148436-A,250,XCL,Metal,250,17/06/2020
507,20200618A110,AG148436-A,250,XCL,Metal,250,18/06/2020
507,20200619A105,AG148436-A,250,XCL,Metal,250,19/06/2020
508,20200617A168,AG127556-B,216,XCL,Metal,216,17/06/2020
508,20200618A111,AG127556-B,216,XCL,Metal,216,18/06/2020
508,20200619A106,AG127556-B,216,XCL,Metal,216,19/06/2020
509,20200617A169,AG127557-B,144,XCL,Metal,144,17/06/2020
509,20200618A112,AG127557-B,144,XCL,Metal,144,18/06/2020
509,20200619A107,AG127557-B,144,XCL,Metal,144,19/06/2020
510,20200604A164,1846457,952,XCL,JIT-Rayong,952,04/06/2020
510,20200608A206,1846457,782,XCL,JIT-Rayong,782,08/06/2020
510,20200615A214,1846457,386,XCL,JIT-Rayong,386,15/06/2020
510,20200617A170,1846457,386,XCL,JIT-Rayong,386,17/06/2020
510,20200619A108,1846457,386,XCL,JIT-Rayong,386,19/06/2020
511,20200601A066,1863665,1740,AAPICO,JIT-Rayong,1740,01/06/2020
511,20200608A207,1863665,1500,AAPICO,JIT-Rayong,1500,08/06/2020
511,20200615A215,1863665,1320,AAPICO,JIT-Rayong,1320,15/06/2020
512,20200601A067,3489126,650,AAPICO,JIT-Rayong,650,01/06/2020
512,20200608A208,3489126,495,AAPICO,JIT-Rayong,495,08/06/2020
512,20200615A216,3489126,540,AAPICO,JIT-Rayong,540,15/06/2020
519,20200601A068,AG150200-C,750,XCL,JIT-Rayong,750,01/06/2020
520,20200601A069,AG150201-C,390,XCL,JIT-Rayong,390,01/06/2020
523,20200601A070,AG151344-B,840,XCL,JIT-Rayong,840,01/06/2020
525,20200601A071,AG154409-A,140,XCL,JIT-Rayong,140,01/06/2020
526,20200601A072,AG154410-A,300,XCL,JIT-Rayong,300,01/06/2020
531,20200601A073,EB3A-96605A39-A,300,XCL,JIT-Rayong,300,01/06/2020
534,20200601A074,EB3A-96613D79-A,280,XCL,JIT-Rayong,280,01/06/2020
535,20200601A075,EB3A-96624A35-B,2000,XCL,JIT-Rayong,2000,01/06/2020
