File ID,Order ID,Supplier,Plant,Part No,Due Date,Order Qty,Pakage No,Pakage Qty,Route&Qty,Uploaded By,Uploaded Date
AD20112401,20200608A064,AUN,Foam,FRM HRST FR SEAT,08/06/2020,400,12,34.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200608A062,AUN,AT,STRIKER ASSY 2PT BELT,08/06/2020,500,12,42.00,AUN--1,Batman,24/11/2020
AD20112401,20200610A064,AUN,Foam,FRM HRST FR SEAT,10/06/2020,800,12,67.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200611A062,AUN,Foam,FRM HRST FR SEAT,11/06/2020,1000,12,84.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200608A065,AUN,Foam,STAY-HRST SIDE,08/06/2020,200,12,17.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200610A065,AUN,Foam,STAY-HRST SIDE,10/06/2020,600,12,50.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200611A063,AUN,Foam,STAY-HRST SIDE,11/06/2020,1000,12,84.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200610A066,AUN,Foam,ASSY FRM-HRST FR SLIM,10/06/2020,200,12,17.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200616A056,AUN,Foam,ASSY FRM-HRST FR SLIM,16/06/2020,600,12,50.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200611A064,AUN,Foam,HR STAY PIPE ASSY,11/06/2020,360,12,30.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200604A061,AUN,Foam,DETACHABLE WIRE ASM LH,04/06/2020,50,12,5.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200611A065,AUN,Foam,FRONT HEADREST FRAME,11/06/2020,1500,12,125.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200608A067,AUN,Foam,FRAME ASM CUSHION WELDE,08/06/2020,100,12,9.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200610A068,AUN,Foam,FRAME ASM CUSHION WELDE,10/06/2020,100,12,9.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200611A066,AUN,Foam,FRAME ASM CUSHION WELDE,11/06/2020,100,12,9.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200616A058,AUN,Foam,FRAME ASM CUSHION WELDE,16/06/2020,100,12,9.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200603A003,AUN,Foam,ASM HR FRAME OB,03/06/2020,1200,12,100.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200605A037,AUN,Foam,ASM HR FRAME OB,05/06/2020,900,12,75.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200608A068,AUN,Foam,ASM HR FRAME OB,08/06/2020,600,12,50.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200610A069,AUN,Foam,ASM HR FRAME OB,10/06/2020,900,12,75.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200615A176,XCL,Metal,ASSY CUSHION SIDEMEMBEROUTER RH,15/06/2020,80,12,7.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A180,XCL,Metal,HR GUIDE BRACKET LH,15/06/2020,300,12,25.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A181,XCL,Metal,CUSHION SIDEMEMBER SUBASSY INNER LH,15/06/2020,80,12,7.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A182,XCL,Metal,HR GUIDE BRACKET RH,15/06/2020,300,12,25.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A185,XCL,Metal,ASSY LATCH MTG BRACKET,15/06/2020,200,12,17.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200609A062,AUN,Foam,FRM HRST FR SEAT,09/06/2020,600,12,50.00,AUN-Foam-1,Batman,27/11/2020
AD20112401,20200617A050,AUN,JIT-Rayong,FSC SUSPENSION MAT ,17/06/2020,2880,12,240.00,aun-JITRayong-1,Batman,26/11/2020
AD20112401,20200617A052,AUN,Foam,HR STAY PIPE ASSY,17/06/2020,450,12,38.00,AUN-Foam-1,Batman,27/11/2020
AD20112401,20200617A054,AUN,Foam,FRONT HEADREST FRAME,17/06/2020,600,12,50.00,AUN-Foam-1,Batman,27/11/2020
AD20112401,20200609A065,AUN,Foam,FRAME ASM CUSHION WELDE,09/06/2020,100,12,9.00,AUN-Foam-1,Batman,27/11/2020
AD20112401,20200615A186,XCL,Metal,TOP TETHER,15/06/2020,120,12,10.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200611A067,AUN,Foam,ASM HR FRAME OB,11/06/2020,900,12,75.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200616A059,AUN,Foam,ASM HR FRAME OB,16/06/2020,300,12,25.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200603A004,AUN,Foam,ASM HR FRAME CTR,03/06/2020,900,12,75.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200604A066,AUN,Foam,ASM HR FRAME CTR,04/06/2020,300,12,25.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200605A038,AUN,Foam,ASM HR FRAME CTR,05/06/2020,300,12,25.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200608A069,AUN,Foam,ASM HR FRAME CTR,08/06/2020,300,12,25.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200610A070,AUN,Foam,ASM HR FRAME CTR,10/06/2020,600,12,50.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200611A068,AUN,Foam,ASM HR FRAME CTR,11/06/2020,600,12,50.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200616A060,AUN,Foam,ASM HR FRAME CTR,16/06/2020,900,12,75.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200608A070,AUN,Foam,FRAME ASM BACK,08/06/2020,180,12,15.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200603A005,AUN,Foam,HR ROD 2ND ROW OB ASM,03/06/2020,125,12,11.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200604A067,AUN,Foam,HR ROD 2ND ROW OB ASM,04/06/2020,125,12,11.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200605A039,AUN,Foam,HR ROD 2ND ROW OB ASM,05/06/2020,125,12,11.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200610A071,AUN,Foam,HR ROD 2ND ROW OB ASM,10/06/2020,125,12,11.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200616A061,AUN,Foam,HR ROD 2ND ROW OB ASM,16/06/2020,125,12,11.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200605A040,AUN,Foam,HR ROD 2ND ROW CTR ASM,05/06/2020,125,12,11.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200616A062,AUN,Foam,HR ROD 2ND ROW CTR ASM,16/06/2020,125,12,11.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200612A046,NSG,Foam,INSERT FELT LH ,12/06/2020,800,12,67.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200604A068,AUN,Foam,ASM HR ROD 3D ROW,04/06/2020,125,12,11.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200610A072,AUN,Foam,ASM HR ROD 3D ROW,10/06/2020,250,12,21.00,AUN-Foam-1,Batman,24/11/2020
AD20112401,20200615A066,NSG,Trim LCB,PATTERN INSERT FB,15/06/2020,380,12,32.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200615A067,NSG,Trim LCB,PATTERN INSERT CENTER FC,15/06/2020,380,12,32.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200615A068,NSG,Trim LCB,PATTERN INSERT FRONT FC,15/06/2020,380,12,32.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200615A069,NSG,Trim LCB,PATTERN INSERT RB 40%,15/06/2020,130,12,11.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200615A070,NSG,Trim LCB,PATTERN INSERT RB 60%,15/06/2020,130,12,11.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200615A072,NSG,Trim LCB,PATTERN INSERT CER RC 40,15/06/2020,130,12,11.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200615A073,NSG,Trim LCB,PATTERN INSERT UPR RC 60,15/06/2020,130,12,11.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200615A074,NSG,Trim LCB,PATTERN INSERT CER RC 60,15/06/2020,130,12,11.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200608A071,NSG,Trim LCB,REINFORCEMENT4*220*450MM,08/06/2020,500,12,42.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200615A075,NSG,Trim LCB,REINFORCEMENT4*220*450MM,15/06/2020,300,12,25.00,NSG-Trim LCB-1,Batman,24/11/2020
AD20112401,20200608A072,NSG,AT,BOARD BACK LH,08/06/2020,600,12,50.00,NSG-AT-1,Batman,24/11/2020
AD20112401,20200608A073,NSG,AT,BOARD BACK RH,08/06/2020,600,12,50.00,NSG-AT-1,Batman,24/11/2020
AD20112401,20200615A187,XCL,Metal,ASSY BELT BUCKEL ATTACHMENT BRACKET,15/06/2020,100,12,9.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200617A055,AUN,Foam,ASM HR FRAME OB,17/06/2020,600,12,50.00,AUN-Foam-1,Batman,27/11/2020
AD20112401,20200610A075,NSG,Foam,WORSTED CLOTH FR CUSH LH:KJ/AS,10/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A079,NSG,Foam,WORSTED CLOTH FR CUSH LH:KJ/AS,15/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A036,NSG,Foam,WORSTED CLOTH FR CUSH LH:KJ/AS,19/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A074,NSG,AT,BOARD ASSY 3RD CUSH LH,08/06/2020,600,12,50.00,NSG-AT-1,Batman,24/11/2020
AD20112401,20200608A075,NSG,AT,BOARD ASSY 3RD CUSH RH,08/06/2020,600,12,50.00,NSG-AT-1,Batman,24/11/2020
AD20112401,20200608A076,NSG,JIT-Rayong,SEAT OPERATIONAL LABEL ,08/06/2020,500,12,42.00,NSG-JITRayong-1,Batman,24/11/2020
AD20112401,20200615A076,NSG,JIT-Rayong,SEAT OPERATIONAL LABEL ,15/06/2020,500,12,42.00,NSG-JITRayong-1,Batman,24/11/2020
AD20112401,20200608A077,NSG,JIT-Rayong,FELT ADHESIVE TAPE 55X25X2.5,08/06/2020,1500,12,125.00,NSG-JITRayong-1,Batman,24/11/2020
AD20112401,20200615A077,NSG,JIT-Rayong,FELT ADHESIVE TAPE 55X25X2.5,15/06/2020,1500,12,125.00,NSG-JITRayong-1,Batman,24/11/2020
AD20112401,20200608A078,NSG,Foam,INSERT FELT LH ,08/06/2020,800,12,67.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A079,NSG,Foam,INSERT FELT LH ,08/06/2020,800,12,67.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A074,NSG,Foam,INSERT FELT LH ,10/06/2020,700,12,59.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A041,NSG,Foam,ASM WOSTED CLOTH FR BACK ,05/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A080,NSG,Foam,ASM WOSTED CLOTH FR BACK LH SAB,08/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200602A041,NSG,Foam,WORSTED CLOTH FR CUSH RH:KJ/DR,02/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A042,NSG,Foam,WORSTED CLOTH FR CUSH RH:KJ/DR,05/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A081,NSG,Foam,WORSTED CLOTH FR CUSH RH:KJ/DR,08/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A078,NSG,Foam,WORSTED CLOTH FR CUSH RH:KJ/DR,15/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A059,NSG,Foam,WORSTED CLOTH FR CUSH RH:KJ/DR,17/06/2020,250,12,21.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A035,NSG,Foam,WORSTED CLOTH FR CUSH RH:KJ/DR,19/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A043,NSG,Foam,WORSTED CLOTH FR CUSH LH:KJ/AS,05/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A083,NSG,Foam,WORSTED CLOTH FR CUSH LH:KH/DR,08/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A076,NSG,Foam,WORSTED CLOTH FR CUSH LH:KH/DR,10/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200602A042,NSG,Foam,INSERT FELT RH ,02/06/2020,400,12,34.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A080,NSG,Foam,INSERT FELT RH ,15/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A037,NSG,Foam,INSERT FELT RH ,19/06/2020,150,12,13.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A044,NSG,Foam,INSERT FELT RH ,05/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A084,NSG,Foam,INSERT FELT RH ,08/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200602A043,NSG,Foam,INSERT FELT LH ,02/06/2020,500,12,42.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A085,NSG,Foam,INSERT FELT LH ,08/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A081,NSG,Foam,INSERT FELT LH ,15/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A061,NSG,Foam,INSERT FELT LH ,17/06/2020,250,12,21.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A038,NSG,Foam,INSERT FELT LH ,19/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A045,NSG,Foam,INSERT FELT LH ,05/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A086,NSG,Foam,INSERT FELT LH ,08/06/2020,3500,12,292.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A077,NSG,Foam,INSERT FELT LH ,10/06/2020,3000,12,250.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A192,XCL,Metal,HING FRONT INR LH,15/06/2020,160,12,14.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A194,XCL,Metal,TUBE FLANGE,15/06/2020,400,12,34.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A196,XCL,Metal,FRM RSC 3R RH IB FRT LNK RVT ASY,15/06/2020,60,12,5.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A085,NSG,Foam,INSERT FELT LH ,15/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A065,NSG,Foam,INSERT FELT LH ,17/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A044,NSG,Foam,INSERT FELT LH ,19/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A081,NSG,Foam,INSERT FELT LH ,10/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A082,NSG,Foam,ASM WOSTED CLOTH FR BACK LH SAB,10/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A045,NSG,Foam,ASM WOSTED CLOTH FR BACK LH SAB,19/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200612A049,NSG,Foam,INSERT FELT LH ,12/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A078,NSG,Foam,INSERT FELT LH ,10/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A087,NSG,Foam,INSERT FELT RH ,08/06/2020,1000,12,84.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A039,NSG,Foam,INSERT FELT RH ,19/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A088,NSG,Foam,INSERT FELT LH ,08/06/2020,1500,12,125.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A080,NSG,Foam,INSERT FELT LH ,10/06/2020,1000,12,84.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A040,NSG,Foam,INSERT FELT LH ,19/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200602A044,NSG,Foam,ASM WOSTED CLOTH FR BACK RH SAB,02/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A082,NSG,Foam,ASM WOSTED CLOTH FR BACK RH SAB,15/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A062,NSG,Foam,ASM WOSTED CLOTH FR BACK RH SAB,17/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A041,NSG,Foam,ASM WOSTED CLOTH FR BACK RH SAB,19/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200602A045,NSG,Foam,ASM WOSTED CLOTH FR BACK LH SAB,02/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A083,NSG,Foam,ASM WOSTED CLOTH FR BACK LH SAB,15/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A063,NSG,Foam,ASM WOSTED CLOTH FR BACK LH SAB,17/06/2020,250,12,21.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A042,NSG,Foam,ASM WOSTED CLOTH FR BACK LH SAB,19/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200602A046,NSG,Foam,INSERT FELT RH ,02/06/2020,500,12,42.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A064,NSG,Foam,INSERT FELT RH ,17/06/2020,250,12,21.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A043,NSG,Foam,INSERT FELT RH ,19/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A083,NSG,Foam,ASM WOSTED CLOTH FR BACK RH SAB,10/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A046,NSG,Foam,WOSTED CLOTH FR BACK RH SAB (US FRM),05/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A084,NSG,Foam,WOSTED CLOTH FR BACK RH SAB (US FRM),10/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A085,NSG,Foam,WOSTED CLOTH FR BACK LH SAB (US FRM),10/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A086,NSG,Foam,WOSTED CLOTH FR BACK LH SAB (US FRM),15/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A086,NSG,Foam,WORSTED CLOTH FR CUSH RH:VT/AS,10/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A090,NSG,Foam,WORSTED CLOTH FR CUSH RH:VT/AS,08/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A087,NSG,Foam,WORSTED CLOTH FR CUSH RH:VT/AS,10/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200612A052,NSG,Foam,INSERT FELT LH ,12/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A197,XCL,Metal,FRM RSC 3R LH OB FRT LNK RVT ASY,15/06/2020,60,12,5.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A198,XCL,Metal,FRM RSC 3R LH IB FRT LNK RVT ASY,15/06/2020,60,12,5.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A199,XCL,Metal,RISER LINK ASSY U375 2R RH,15/06/2020,180,12,15.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A200,XCL,Metal,RISER LINK ASSY U375 2R LH,15/06/2020,180,12,15.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A203,XCL,Metal,FR RR ST BK CTR,15/06/2020,80,12,7.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A204,XCL,Metal,BRKT ASSY RR ST BELT MTNG,15/06/2020,80,12,7.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200617A070,NSG,Foam,SUPPORTER RSB LH supporter+Magnet,17/06/2020,400,12,34.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A050,NSG,Foam,SUPPORTER RSB LH supporter+Magnet,19/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200602A048,NSG,Foam,FSC SUPPORTER MAN LH+ Magnet,02/06/2020,500,12,42.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A092,NSG,Foam,FSC SUPPORTER MAN LH+ Magnet,15/06/2020,500,12,42.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200610A088,NSG,Foam,WORSTED CLOTH FR CUSH LH:KZ/AS,10/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200608A092,NSG,Foam,WORSTED CLOTH FR CUSH LH: KQ/AS,08/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A087,NSG,Foam,WORSTED CLOTH FR CUSH LH: KQ/AS,15/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A047,NSG,Foam,SUPPORTER FR BACK+Magnet (4P00 FLEECE),05/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A088,NSG,Foam,SUPPORTER FR BACK+Magnet (4P00 FLEECE),15/06/2020,1000,12,84.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A066,NSG,Foam,SUPPORTER FR BACK+Magnet (4P00 FLEECE),17/06/2020,1500,12,125.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A046,NSG,Foam,SUPPORTER FR BACK+Magnet (4P00 FLEECE),19/06/2020,1200,12,100.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A048,NSG,Foam,SUPT FOAM BACK BENCH RH+ Magnet,05/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A067,NSG,Foam,SUPT FOAM BACK BENCH RH+ Magnet,17/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A047,NSG,Foam,SUPT FOAM BACK BENCH RH+ Magnet,19/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A049,NSG,Foam,SUPT FOAM CUSHION BENCH RH +Magnet,05/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A089,NSG,Foam,SUPT FOAM CUSHION BENCH RH +Magnet,15/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A068,NSG,Foam,SUPT FOAM CUSHION BENCH RH +Magnet,17/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A048,NSG,Foam,SUPT FOAM CUSHION BENCH RH +Magnet,19/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A050,NSG,Foam,SUPPORTER RSB RH support+Magnet,05/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A090,NSG,Foam,SUPPORTER RSB RH support+Magnet,15/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A049,NSG,Foam,SUPPORTER RSB RH support+Magnet,19/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A051,NSG,Foam,SUPPORTER RSB LH supporter+Magnet,05/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A071,NSG,Foam,FSC SUPPORTER MAN LH+ Magnet,17/06/2020,1000,12,84.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A051,NSG,Foam,FSC SUPPORTER MAN LH+ Magnet,19/06/2020,1000,12,84.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200602A049,NSG,Foam,FSC SUPPORTTER MAN RH+ Magnet,02/06/2020,1000,12,84.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A072,NSG,Foam,FSC SUPPORTTER MAN RH+ Magnet,17/06/2020,500,12,42.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A052,NSG,Foam,FSC SUPPORTTER MAN RH+ Magnet,19/06/2020,600,12,50.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A052,NSG,Foam,RSB foam back fabric support RH ENCAP(w/mgnt),05/06/2020,400,12,34.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A094,NSG,Foam,RSB foam back fabric support RH ENCAP(w/mgnt),15/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A073,NSG,Foam,RSB foam back fabric support RH ENCAP(w/mgnt),17/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A053,NSG,Foam,RSB foam back fabric support RH ENCAP(w/mgnt),19/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200605A053,NSG,Foam,RSB foam back fabric support LH ENCAP(w/mgnt),05/06/2020,400,12,34.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A095,NSG,Foam,RSB foam back fabric support LH ENCAP(w/mgnt),15/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A074,NSG,Foam,RSB foam back fabric support LH ENCAP(w/mgnt),17/06/2020,200,12,17.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A054,NSG,Foam,RSB foam back fabric support LH ENCAP(w/mgnt),19/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A205,XCL,Metal,FR RR ST BK UPR 40,15/06/2020,80,12,7.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A206,XCL,Metal,FR RR ST BK UPR 60,15/06/2020,80,12,7.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A208,XCL,Metal,SHIM PLATE 1.2MM U375 TOWEL BAR,15/06/2020,1000,12,84.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200615A209,XCL,Metal,BRKT RR ST CSHN SUPT FRT,15/06/2020,80,12,7.00,XCL-Metal-1,Batman,25/11/2020
AD20112401,20200605A054,NSG,Foam,CLOTH FR SEAT CUSH UNDER ,05/06/2020,300,12,25.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200615A097,NSG,Foam,CLOTH FR SEAT CUSH UNDER ,15/06/2020,100,12,9.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200617A079,NSG,Foam,CLOTH FR SEAT CUSH UNDER ,17/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
AD20112401,20200619A063,NSG,Foam,CLOTH FR SEAT CUSH UNDER ,19/06/2020,50,12,5.00,NSG-Foam-1,Batman,24/11/2020
